modulus,n,input,output,proof,prime,t,gamma,k,bound,segments,current_segment,overhead,t_squaring,t_proof,t_total,t_verify,t_verify_prime
4096,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504841806241,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504827714245,86618132050983911988688737197478920988504229656762556010093098225618613006071153958600529690972810602602833731767177970528825061914569057332676759902850166300376672928048301014158213711609984604475376530376750544032893092025137751795902025957445666989240702405777265521033227083283485336066700912125948551649425054407418729356278455415193329055950566043538421511518944962158592227558294753007098885857491530013126679935625236997402886490872841706657883831366965723490240349137413502082641699239801609479501004286697722108207494137432736186187717440836311672255182969269625153879051333907288741214755706240570827000741629705298278543825747316269294242185037008901637431335239573618781248217430949276594782875385194900738813067510838398138281233265287520151462778429045399254359768354833276956436856479690671671183414987304383275349279965464615041025987233623487338777434853577811139865672691006164504936769721123797754185503481504181743541397611993743324941232384253624154190263668788532092754081301693573338004224717676398053270396787882663804854862269852817795365453342276243276686588110036215198553511763307605011560409781653687395594360857491634802491120886762056065732717136209477238730798331120255479624735235718695963849304251,353392048682176287317556074226973032198321923199312628442403879553115552520366831226897150871834868559443450449047337963631002609855234954406105359529716855951786769698868150608046989419045145715353211774342303601673646351369075549280971753836487550186836820126971388708824235914184135538022018136295621201028445276715297867918392745209648588885009696087359268840619489847026536716046282943377652640002526878423001775025676441308911131534424801812633121715639580192707017692981709687072168056058698117047396359684622101587656533555353732296575197362169145165115138417347511343287653072575655831764349269672484292494326427468140438588110113737428801842333265403179735513954874160384678334585627649794799211989512624619047680691084816017472611993956028577406623420022331377370753336597650905011536244394280710365138290984888375265398559031379161874092900786233856145909267780173897893575990570666735303179316612658165182305096135801788430865310167037823664781007321433694323802318166229240452671896731722705848443585195924548755494101405748445089786529036582780074590907874312582121302452424593073323237257680913294201559006038113035715837714364591224937359864967657201220460407429662637779276860670220235102612735768088122241788208311,99723381840985222165222833984575892401770855432077540114451917756974087921597,33554432,5792,6,966,0,0,2.0757716,169.1784640,81.5014840,250.6802450,0.0087500,0.0085870
4096,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504841806241,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504827714245,202444254726839207316697710576722558561156717523209733115640393873644581619060400544668263682559880985500571142057426324058510953317062653870763570149704685020023308529631114331625676118098676240527613665116474595426131173953911794117057948826603043785496796404402555869648282249197887808988706601792518659828745894045345552698444682719299236475561844090312897654007086231276196085631236230597991048386927031245703055936319076574974572700494468337098342745369580610159276952913219765791250470659104582291767637206321724706552030058906815696094541719504397959810940487370816271897369485786014093449019598716537862821656099326244784399129546983761283273395352265514488736349821857944432600764796368779080080777181250976630013395612126302534724976092644019149154764805034179194289505945358095103613391932837635566682648801372923446077007714954286382477460473870241352187765955403496265886305957836327377191972151372643061625997584019618522380998317106819499333041197221236361222383627976633197603395835542139971608592321426405030484947062254455122174951698988731778054756613694820637434631727277865048359727460021901238311277384968022540193245166893127682094475796008001087400999625432198533056381819332871997782835418563727395416200889,197188288104848439786135384875553168721223579949158773993790135839545196501602913852352573778693594072911200153669233381896798730355920522641503489009059403275364784546707476145461126184570470510457925352799171795653295639434528738398779090376121217939044455118835932771351721151299632026416079013556958793567672078997929369969617883812070698506219018865638149514678219544802320682525072171984872915269123076877896977908740840826405600829059765484670229115296285167613956396705222815336886051449501799275606160105919522060866808684951393583559846535711803203801170261422571541517817683687909281441387094989234256946338558116852734722997408110700032943692395367752310840747189585200925417247618121314469163560901679867681712494006998541423515598669618101822891964983036091802086947272769018947453552434224997698209877410658359976205555804079720726484658209784394686639717733240521163791383329988478750965472297013534532273643401374264247617203433667722635546239564630708063153648070957700522343103903698532304186579368958824625522817340381312332129055718352940446189061288462817908183679378852060191017190333194729925090887771705009362966421656040308769216449814894989746155543983925067054442286938987590208012753702528359335297398005,50947736395233728903942310849904831973326207805445796013246851553613316058159,22645158,4758,6,794,1,0,2.0757716,111.8737100,49.2579730,185.7526280,0.0054560,0.0054900
4096,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504841806241,202444254726839207316697710576722558561156717523209733115640393873644581619060400544668263682559880985500571142057426324058510953317062653870763570149704685020023308529631114331625676118098676240527613665116474595426131173953911794117057948826603043785496796404402555869648282249197887808988706601792518659828745894045345552698444682719299236475561844090312897654007086231276196085631236230597991048386927031245703055936319076574974572700494468337098342745369580610159276952913219765791250470659104582291767637206321724706552030058906815696094541719504397959810940487370816271897369485786014093449019598716537862821656099326244784399129546983761283273395352265514488736349821857944432600764796368779080080777181250976630013395612126302534724976092644019149154764805034179194289505945358095103613391932837635566682648801372923446077007714954286382477460473870241352187765955403496265886305957836327377191972151372643061625997584019618522380998317106819499333041197221236361222383627976633197603395835542139971608592321426405030484947062254455122174951698988731778054756613694820637434631727277865048359727460021901238311277384968022540193245166893127682094475796008001087400999625432198533056381819332871997782835418563727395416200889,86618132050983911988688737197478920988504229656762556010093098225618613006071153958600529690972810602602833731767177970528825061914569057332676759902850166300376672928048301014158213711609984604475376530376750544032893092025137751795902025957445666989240702405777265521033227083283485336066700912125948551649425054407418729356278455415193329055950566043538421511518944962158592227558294753007098885857491530013126679935625236997402886490872841706657883831366965723490240349137413502082641699239801609479501004286697722108207494137432736186187717440836311672255182969269625153879051333907288741214755706240570827000741629705298278543825747316269294242185037008901637431335239573618781248217430949276594782875385194900738813067510838398138281233265287520151462778429045399254359768354833276956436856479690671671183414987304383275349279965464615041025987233623487338777434853577811139865672691006164504936769721123797754185503481504181743541397611993743324941232384253624154190263668788532092754081301693573338004224717676398053270396787882663804854862269852817795365453342276243276686588110036215198553511763307605011560409781653687395594360857491634802491120886762056065732717136209477238730798331120255479624735235718695963849304251,280840802285788421823866684740102947309447049829992730119932165038730888152733275234791016548049658300188295512865578071436115168769278930713143970707001329535293545513868279605712328885038604215473184424476486329184842058680119804648323432368122027716454632864222246882240777470669168770240714798401038004845131856016862713959640269033690511391685713842256158990385774870708889947134356258852441765772242541362544637417423346154867370627458526824383428097307209526665681117774315508203273341790109691137608366859659792203588233720667402754384424664680649453732927072452673402302739483795257679001059616389534640559503462016535603497241377254161840625166454153948337033554673877458993169060342003752348197970577073852796610280280212876435771745782704582031423422365820744651438393118492756710976464764441092572206935796751591145666904970539354528926483993697580713473227418542776485175226412216090551600455422792865644169065585261083521666811234518701929880517205250584972249140478809535699433275264294612982863451650943003702272262878153689813648752427852271530281138823460118752694204392709537359374478532217569614101472962144156529192192076463516997370932998340714341236612256484735279588546827595219011057211910441501802862136443,101112564800723695239466462018351798310505049804857327379119856580197666557697,10909274,3302,6,551,1,1,2.0757716,53.7537450,20.1248850,185.7526280,0.0054560,0.0054900
4096,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504841806241,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504827714245,219991939360741903449798843421533522620153151222167518198365002135429400844699786738744311010516323899387625560715716039760631570269895616628142142362909108867251283686617436080853639928505542878725749317247356430185109906222896551196368253725553657138923835555451549744090140885394424236169963774558342333202018898766567559694025855247845297130221334310395281125590481456986591515017193878827565961066517436691719273045640122282242744867308299862567975500541571639068510085235816245861272342304667804761527275540351228708873272187437348458400959021129809378827343732844047733730015446891126770178664760805563274919582195932965733741922434147961213531131002374338152189071798289875978554996039034886966618911959021245152202965663504150786476878024959554004536500905925245793915789847669915140896621067939790405208110362133085195793036278188708026945504702183126736525607333808190440659896366711422727621229768775648724939890278397801260986939957414737934727495192942318821208749623774667548420940856082413233267176684034429403298060869630040080861177965711607755735358632082321845017584816625133515701738066719118431397897313843532905245449877440363379019748939329730692101012220413671054566041375493194086626246398445834676874369781,241633496844890758970190400236357237666945902006481738191828723131343566282776539038217341110141321286064495756717553405166605158993747650207690950739249149456187441923494184532789935305892535199869923837192362833358531726573073192696946799165874772666101588085930843721174498746967791677545953774927814687197056357351883704214557776046783280376284084325048130596290414100284543585841229783486315964988739004495486860359738227231188881728961456942287355845992667524917680328480855640290616834367036083586246319464098843525177282316799356248545972202085834555966423146353093454916095937761280273349032769125675654217016772629857194559789429452327564480347643777894276528660691407830443888470362935657727405494166369647232070232730659613908629815427519124646924705521715229912137355755527771550697810403931326150472190881651712323289732301616360895435025870660541197041602747051377349576089841388668866887890578145334096631088275498377149199152090370433249131477367623833515692861970318596516735834019409520864955962981323150650611969700327360258432540708670560627820096449176192425644681870682284141601004786144710693310406998434046059156899875981495800517547387999183355078491221008842465999137335776106693595055138365213490506872073,24019695085190825297105267625993747163445924330869748929823534179472427565063,19578620,4424,6,738,2,0,2.0757716,99.9067050,44.6481010,181.2589180,0.0123070,0.0119480
4096,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504841806241,219991939360741903449798843421533522620153151222167518198365002135429400844699786738744311010516323899387625560715716039760631570269895616628142142362909108867251283686617436080853639928505542878725749317247356430185109906222896551196368253725553657138923835555451549744090140885394424236169963774558342333202018898766567559694025855247845297130221334310395281125590481456986591515017193878827565961066517436691719273045640122282242744867308299862567975500541571639068510085235816245861272342304667804761527275540351228708873272187437348458400959021129809378827343732844047733730015446891126770178664760805563274919582195932965733741922434147961213531131002374338152189071798289875978554996039034886966618911959021245152202965663504150786476878024959554004536500905925245793915789847669915140896621067939790405208110362133085195793036278188708026945504702183126736525607333808190440659896366711422727621229768775648724939890278397801260986939957414737934727495192942318821208749623774667548420940856082413233267176684034429403298060869630040080861177965711607755735358632082321845017584816625133515701738066719118431397897313843532905245449877440363379019748939329730692101012220413671054566041375493194086626246398445834676874369781,108964312527579911453672129449862791773079488582143321582013907280065592798206658234978826980744594247149197324602544762315113558497468012007925293205887507778813331717804223237393691460579838329400665640285439616064497448273101700929976554787203567364828406591649269565177396268311594031751062364278840126231649967193177481693799130747070329242891802171900687387603506916051774871782979767459425942289035048973370958863212866269967263670025426226209195091285921912512452378902817205382734733432589433407151401525546628788461758527598861486559006782740325122545430876595722140429714735877416567473802585814988963390784220458175666399912004748860448180153335450071467165860457340027262371640605537381627291070109026191653287085127152379610802145163848361176992568875039031948421022508511350765286072002067359815789958258995818307836370353310316325938697060433392436078087855066560032431096406914145836432393508458221018090280332582151389752778031266708975950242124919551110122224957852758662393460778435694602974562264799973879363434533359817092188403426354010527568774522969424884372771444995593454037094410178530800083474706702032902078863590098367337297063603728836941464814106705834323584260594724523675306573612771882832289738303,150229094381005127618224119371574547011442247390069328151117803726675146226114113627537565423420721089216813784786239306888379092176489313547562293133629340832957448035904311088288078863164199869240110584494827718337107822619094773886878581113069003701819445331392476201023152102271022701716926349384811674384051810057503173118820774053006438036167225618193082079428430507504286493918106975738447304726670683040355673597181530802464327037816266648327559074233265666186964692857457237318398925311308534727662477305731997116638293024811137286296643003629750104282208613823712770310476930436127058394851290203331112472685894359610140806531910378246421922557088214973472617436876338010436151403157752502282305321439183206917127369363054180593438586706094443728537669404558054061959624982496804527523290588553786146528879667996049360216826323330988426708816784826412858418969533485410592179665453060555263959422355206896941557623703936747497565511797609632740303253454713262702025266943521022472515189521442848362394532641533837755291533404784024175676376688982668055720290868180854466913919201153657200543461524750040645432863990703862151202430420872135276565371891495369566478413998354435010800259612146670290646948834350279770263004315,15463088169772272307616991073254971696113376472009436596941819164323140858941,9431972,3071,6,512,2,1,2.0757716,49.9059240,18.6930120,181.2589180,0.0123070,0.0119480
4096,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504841806241,108964312527579911453672129449862791773079488582143321582013907280065592798206658234978826980744594247149197324602544762315113558497468012007925293205887507778813331717804223237393691460579838329400665640285439616064497448273101700929976554787203567364828406591649269565177396268311594031751062364278840126231649967193177481693799130747070329242891802171900687387603506916051774871782979767459425942289035048973370958863212866269967263670025426226209195091285921912512452378902817205382734733432589433407151401525546628788461758527598861486559006782740325122545430876595722140429714735877416567473802585814988963390784220458175666399912004748860448180153335450071467165860457340027262371640605537381627291070109026191653287085127152379610802145163848361176992568875039031948421022508511350765286072002067359815789958258995818307836370353310316325938697060433392436078087855066560032431096406914145836432393508458221018090280332582151389752778031266708975950242124919551110122224957852758662393460778435694602974562264799973879363434533359817092188403426354010527568774522969424884372771444995593454037094410178530800083474706702032902078863590098367337297063603728836941464814106705834323584260594724523675306573612771882832289738303,86618132050983911988688737197478920988504229656762556010093098225618613006071153958600529690972810602602833731767177970528825061914569057332676759902850166300376672928048301014158213711609984604475376530376750544032893092025137751795902025957445666989240702405777265521033227083283485336066700912125948551649425054407418729356278455415193329055950566043538421511518944962158592227558294753007098885857491530013126679935625236997402886490872841706657883831366965723490240349137413502082641699239801609479501004286697722108207494137432736186187717440836311672255182969269625153879051333907288741214755706240570827000741629705298278543825747316269294242185037008901637431335239573618781248217430949276594782875385194900738813067510838398138281233265287520151462778429045399254359768354833276956436856479690671671183414987304383275349279965464615041025987233623487338777434853577811139865672691006164504936769721123797754185503481504181743541397611993743324941232384253624154190263668788532092754081301693573338004224717676398053270396787882663804854862269852817795365453342276243276686588110036215198553511763307605011560409781653687395594360857491634802491120886762056065732717136209477238730798331120255479624735235718695963849304251,224192514238015670823772399293977964131038997050789408080758103100791009439776933064257341049833684744354637781878526980055272729212016730105136757915822897659093225909175690852847205748529128509237954324499173886119009412384914776591539654658423927519512692829864368348902213581540187207212410280428035456435978599053902131344349511425605929337217530588499114452714420879569101683706364979778125833076733129506939501060149313580056352977669154167567089660604119322004931530516571296197065575964398779323961485755855091057819537154994149767965157493894563048556516581801800171654473855975482619812678985768492784660928275437474677749055643117386291684335463931884627780843422125725834661359750542292747074257347239224605473197173245394440909823149498432457897423017544175243086202611527686018492301312544612134135978598884773315259252794145022362193098874144835560771986706136497590886954642935975143118017172229493079782176136102602341041890762563009401131407671366005392993266379097392442638638864272600848698357342606976061485929281611380995160866926879219938756294454184315401310067877676823303873148223010889638300347378982615816071528408975025861442835473541336288393591713566584849497969859781157834352891470559654557315169631,110172553809812078978713497014129659891341641968326119295999722405723773830733,4543840,2131,6,356,2,2,2.0757716,23.4026050,8.0433430,181.2589180,0.0123070,0.0119480
4096,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504841806241,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504827714245,61737735053672542811363716225487420872449806058399376043131098972449696118442671723713449320699256448879810310948242123920566671589802613617287941763940488653602799028099589765607791557668369535562006174365921340290854494992597473268546781507239292871097062852483994148184705206483734505005602700229973038661382384103168391455434849667675691460176877450426914169654956509279188092625366940188623763448268470402645680842001018843571971995591419733627182718191819384829078725832620159245109610385067604327610743425496698879796754447813155866087357200439028031294247895674291139755253383681347094354254168889621480701004700946983535115151244667394901105757758251166932291587056601623188133291200257032517298332925172144664784909484028057470565816638571292363586350450108318168048021925107629334994400067131805637060702099218361019036538607388262277522455073679359782544237667168637579505855676035791592826516196835021455451041963768675662618600601086584084252026405856326581436417359307654774034275664082289772716290070228980756229985657529547841745144556408768244550932304986758464829437619005600777032687824392109030393986929124931678193861762299605887381954636304159837686103145074430283558388653186003668624407156642362671533790853,26802126155463628013574311992001967331561008065199472810932999495216623852049669683379931721830811446823580157015040547802666503076814406389357308881187189606024149748599709623266421855964665077395472217817007389589938496624940327778575795912652318626819178430065706782654694416628518607292123873556877460036372477685525868908278538856778012125149170293856071867896344440986210256918105551717524862401445654711232377121238343618735278932407475523952634987174123129048234218865317506904348059959383073040565326018389596874987688906846516803766423413626972361935680922638880916286673662050254459009970429018455735765969735488782944818534068427639640664503338986721119862090104229156511281892165317019332402467893132585804112678207495716464222939406508345417636041640145659875211576316141069946805696328210066769688033130752672530700720095615381347169166200984080199000136944093486034164195939254660728774180185699989248437658561152186092672434272440383004471360362598068215658064553480440089441012151249206668029101037810033941656188724761010765052092640803915024422643033414229652375089021802858316990013968744899618990441680813949496979987104993083004682599671054014722182382886091351097660635738470455242618061182090172879410689497,36097204682099019126549327648892559342280372167921704293015813078290815253713,18379592,4287,6,715,3,0,2.0757716,92.2441060,38.3800640,174.9630150,0.0193060,0.0192550
4096,362779673330364679639180934150836232045949960771668140702400779902178237754595996160291142566051622579569771226070199088423698792329321188072003307819945542524913220031142408192445879075249262859598219739303164881598734253824697657240598384554268697672178748884518017637091365198495914496122493199711857574784640467152408499188561298286103496287438516896542502923953521161326789523576290079944737259974217053466685077878616239817605579741275449792006870159704924083661757929646729300207380988037977591258870910637455659470988389846307848851192690265161793409609301430539033378585130865974118247213226165212232446669725947039938242437601704014590535244487531420652469658194579837418399878381427910622292887982254962009559885485984465861336199540405167575900696190392725445235200831467607664356857366693941669096029162762264595948125944345773889623880399933452188753299414836234789702632238715662076128020374286981208615493347775029009105123483044036540421309531129594767932956779315822718535842576949964188439903397193467826980594430910008183593281255617741561381717855798855613258189696076388495772905259089031057114385444555375284168682116937986740894423074616136064615332221928543519143883987662728227439633653940480233504841806241,61737735053672542811363716225487420872449806058399376043131098972449696118442671723713449320699256448879810310948242123920566671589802613617287941763940488653602799028099589765607791557668369535562006174365921340290854494992597473268546781507239292871097062852483994148184705206483734505005602700229973038661382384103168391455434849667675691460176877450426914169654956509279188092625366940188623763448268470402645680842001018843571971995591419733627182718191819384829078725832620159245109610385067604327610743425496698879796754447813155866087357200439028031294247895674291139755253383681347094354254168889621480701004700946983535115151244667394901105757758251166932291587056601623188133291200257032517298332925172144664784909484028057470565816638571292363586350450108318168048021925107629334994400067131805637060702099218361019036538607388262277522455073679359782544237667168637579505855676035791592826516196835021455451041963768675662618600601086584084252026405856326581436417359307654774034275664082289772716290070228980756229985657529547841745144556408768244550932304986758464829437619005600777032687824392109030393986929124931678193861762299605887381954636304159837686103145074430283558388653186003668624407156642362671533790853,57252307629862157070666658090720027788038768394046949010324727005396955012402935933713235802936701249542074659364098212709967247055401603403856126406564235131918475051312116325580620328921304853980005375552527753811759440396350439714448099130094136343358465015583724755613531224555192174136742387238051940058492247699220143060987455620725871764437171558862039341429609380785264091008120402563142637329927027302732424094896316267345857103321230070858387048573591259621592795649248829259748927267945885883881868843998388629997352788154980986781820075276342745938304518767088595712815000067952579468990112177811821321743078005325451057443398608431101253545094825064664545656758305297228996339558757315797985811868622450746225217255978092296441393485481366682474212002771889894042234806041361298703231261357943666764980371129423643206807233388261394050351451607775830266434470426823414894881314292471531183070129924911604457883602928127644032858843936444465842866101005921885277677169428090270926706018377253228492302978812494898303613393551927338664377452525368781461336771314243381544995603884921397768313195031129771421908131281128904132693352254806714393195585774168985964119036113999357389974131971581848636118071802646849103766567,14857898491740618734819357799181618550219380861251862083003732025120862110579379520508166440929909851193173942409796418780410739264313918614087240634430005717041447150174034408218998507824742358108566628238829360028006360681761317491845304283063902718067898138238402458650307575539971797843499543024612960268144091884666163854923884914632762204666644770548409226236716504157601349224117563177389168427761226932087769546444969008270389970380348717794836968022296146762318303893692762330770035846532625255174388653135441676795151280078477776037471530566612546958409388932766217011446838957480123938284260090475499439911950236442518142173720089317472450100625142257276005338324341152614587584887931076624497704986869350625022047039790524852377152531135110388224893770578440457261476269432436906553184988662620734943391765300039226401598058369566565344639228787109137435617170727931166894941106996452251924729703640317387512539677363202266751417336469362581629585442546281231930863682427581779134166301832936923380201678826192580368439428962822150844416561130821415043548081332937784177000304341927066664754604413126929223955377105294017872635210027787218037478618586962957400338739847724277926586325200116905016058046144097524401920511,63831058354402108885198818626562651227015147150598361118903171786293190892703,8854342,2975,6,497,3,1,2.0757716,44.3233860,18.4402290,174.9630150,0.0193060,0.0192550
