modulus,n,input,output,proof,prime,t,gamma,k,bound,segments,overhead,t_squaring,t_proof,t_total,t_verify,t_verify_prime
1024,2561608477586139672012991009718996023937578817574940985956689649784912605835029678471243852215469506977123320166621158399691140720884358314999228529680666657223967511173822254448148687995587348290718877252722523861780577802024638371046587176283850525170663797167564435384066478429620101647734119333967582481,901356147569080607892737870640789201939737600362851857080280486879015549492766392641783977199275319680755962222498187914218559033645507130409988415123423982875081108014423727891871972825031551105907545556915628366313878741536170031011081950676376453594090275899092746486310771378072267002731331338467264369,1052503440972369096274700845434116185463352415797992816918529015143890892732106991094284852110787514767367612483415695386447582190746262458827694983731756464096190087438349251136083917971920205863885538206867985634658243572983424281276455163512751039769660718633518315227626713629755634509878848762307554813,1082910458966975799160069173256638161874896791559600616134824016039315041405596878416705451484716199056666247442847377707856227881232916730484704658818621854349919675874681166597404357698855132525332633429620691460692924159160694562081068940856056214294697618248223373135087843844438253473107212346343474989,43803893439958259841911223102714767822450954576406293455115065611737563083751,9964,99,3,34,2,3.2000000,0.0056430,0.0045400,4.6666490,0.0016540,0.0016420
1024,2561608477586139672012991009718996023937578817574940985956689649784912605835029678471243852215469506977123320166621158399691140720884358314999228529680666657223967511173822254448148687995587348290718877252722523861780577802024638371046587176283850525170663797167564435384066478429620101647734119333967582481,2051699883259996787543839289966091366089759262766203816937208416280608485675999593921636654583298824834762306427559472650454575486439892325729448758619965888657837870563213898211321484280122214461403689535353005845614055584564159098368989011447956704925011693174763410851282665028341807503948170382843371667,1052503440972369096274700845434116185463352415797992816918529015143890892732106991094284852110787514767367612483415695386447582190746262458827694983731756464096190087438349251136083917971920205863885538206867985634658243572983424281276455163512751039769660718633518315227626713629755634509878848762307554813,1572370098237810129250895857849627493650940257526538103855323679429433563175596428802783226724297183883846542492444720810746851304679970890380112144018476620989268012304537639695501430447917851774498664544449660803509624976771572508352582633295684557775231319778668236331220686488627942936781649696538154245,66112058756776962848487534806284451022188554113307964113540979395615377267433,500,22,2,12,3,3.2000000,0.0002850,0.0007850,4.6190240,0.0023130,0.0023000
2048,250179807197643300823026919604737809311815538138278587946934198342287676281816884645497078104439901288272496773561200369934952074286475471026635520003162884215912264057023163974195739910000179947289536979261769075731520132678814721192740177547103497866605109483779649666861177123890128847552505091757686798866880631231696936199667408275233572879073394141831800328096085186717744823320919810345772595094557213271538125534313633177229747168367147384678102640736015110184752966565644335815254114541191643874145237010913071795144977694223701962200421890312017287630204316818449763848701759680935219721082609021211497009,250179807197643300823026919604737809311815538138278587946934198342287676281816884645497078104439901288272496773561200369934952074286475471026635520003162884215912264057023163974195739910000179947289536979261769075731520132678814721192740177547103497866605109483779649666861177123890128847552505091757686798866880631231696936199667408275233572879073394141831800328096085186717744823320919810345772595094557213271538125534313633177229747168367147384678102640736015110184752966565644335815254114541191643874145237010913071795144977694223701962200421890312017287630204316818449763848701759680935219721082609021197405013,239719519948175055876874652441096917300082917950533089551473012403944469986176357867895033705774413032923087705809324163037259587534754816298309009587389625413478119687958572884184103447187009345317999267320857242039400507118632206998587428096697822802887876013542788930909150029777102311981052782581755637114384258278646881954123596500112534612664205303713969447154634961538486915270002124298534597923943299232493867101491316897553092087798063707810331221285905026122972604863747413219653803850266255617807573423710775346760548503570700191442564495625649636467460675881361366954422159950405858017513833522925731377,150319129868336254027667328755752762603364083525401050540907491175896754033392988254663836005589685845599994887592111939618672118575408897886448449426575248094108952433692986351818274793707454308057286545744647435291407019324362694236569366662429992922575377729447101680847818394828242375515343149468613857941131800437084053958989328531471682431046900498908085778626638115046213118668618600118059169166461337806954627109678141914099741498341096119365376639566740738613026058158624147788579772661661922880272381824565957407632258349873901462143276970567054660877243196570121167965755986118538463133224867682944234695,114358176658323519701006546419938238748855710876813644862110223522217110681369,4194304,2048,6,342,0,3.2000000,6.8702400,3.6791490,10.5494670,0.0036400,0.0037190
2048,250179807197643300823026919604737809311815538138278587946934198342287676281816884645497078104439901288272496773561200369934952074286475471026635520003162884215912264057023163974195739910000179947289536979261769075731520132678814721192740177547103497866605109483779649666861177123890128847552505091757686798866880631231696936199667408275233572879073394141831800328096085186717744823320919810345772595094557213271538125534313633177229747168367147384678102640736015110184752966565644335815254114541191643874145237010913071795144977694223701962200421890312017287630204316818449763848701759680935219721082609021211497009,236392939117199997951347831773681230295969699324759182995906737461037263885962777735266568010246503286630174958150533349696229565513253804277546427344447773860389542065487348290155448535564419806178917228297785730057243041312554461314962400121828511069302222303261968443666105734296026130097204141016351207660520410189598150858431242143655649994878720507941651500971671677884924483512935463070314860719495738696336582824462896817055543307058463585656225228219086931865756088119027850068158832560323466039180117461034975076883457438071995889052345430356223886459997607674053196381720512580858393415883570234334532615,239719519948175055876874652441096917300082917950533089551473012403944469986176357867895033705774413032923087705809324163037259587534754816298309009587389625413478119687958572884184103447187009345317999267320857242039400507118632206998587428096697822802887876013542788930909150029777102311981052782581755637114384258278646881954123596500112534612664205303713969447154634961538486915270002124298534597923943299232493867101491316897553092087798063707810331221285905026122972604863747413219653803850266255617807573423710775346760548503570700191442564495625649636467460675881361366954422159950405858017513833522925731377,3548726181708284813868010789883980778485503046287036648167345356710869975468879344663770585252978299666063256706434915356261060674636921540514354788359760138185466612274233427522547955251484697214486491026091064175764744191266427039599468930141828456675021965750791870150146977013410813730201122427667946602608456730312772917591575812909361727271022248972385489780666685734520525240787790131346623831612854922228593296513575269055822394448954002177651889634818887168475074506041494227543971982471849504576866174548374903055405601450730837524288897577204156417499205271997939682470686476622154006976275902941010341,4267166533285047200151205116562397805976589453066201636260154377597945259783,199729,446,4,112,1,3.2000000,0.3249890,0.1487410,10.0087160,0.0047430,0.0047280
2048,250179807197643300823026919604737809311815538138278587946934198342287676281816884645497078104439901288272496773561200369934952074286475471026635520003162884215912264057023163974195739910000179947289536979261769075731520132678814721192740177547103497866605109483779649666861177123890128847552505091757686798866880631231696936199667408275233572879073394141831800328096085186717744823320919810345772595094557213271538125534313633177229747168367147384678102640736015110184752966565644335815254114541191643874145237010913071795144977694223701962200421890312017287630204316818449763848701759680935219721082609021211497009,30530134705207721276715134871922726388928912446673094617845441407064812131387926954590478357587581095715255267187281077635589218370492013184081518604839702177635636224526439126690343558820857739050620708195430824248043858796847719174805370257099053452399407413096481676368709527020402281247686152818870427416010770110501944163477322376357865746614723697872253258749505535638138533253733801965913319639792664069936010864033462950438020979895822569514613399210811246793949623753734366275928249334093892244340919546661478392003369569020523797340461641696701682202154526777014118512605273493893674530675642345936084565,239719519948175055876874652441096917300082917950533089551473012403944469986176357867895033705774413032923087705809324163037259587534754816298309009587389625413478119687958572884184103447187009345317999267320857242039400507118632206998587428096697822802887876013542788930909150029777102311981052782581755637114384258278646881954123596500112534612664205303713969447154634961538486915270002124298534597923943299232493867101491316897553092087798063707810331221285905026122972604863747413219653803850266255617807573423710775346760548503570700191442564495625649636467460675881361366954422159950405858017513833522925731377,223414362569029989575356630371529477333893048134074427154249158406193337442692258682002813265427114027645127131963494943890628413871917864084990534163139249038337038213422763625527921434449007896723688156711723170981789078627127450407492674866053872306884206244463222478886677650615893304805496076398537399054897331095965290393084698416737883176740959721411367818235181646379868425857596534778692066372657584881119986592013928702773931380994163188952196712843860761278577415142214915957867511005556238926369606918246320240245551681103367663156645505458117250139820292462136202044150617224122780073137366806966093157,82884916286968207467565549063799702338568552575358257721408228113861212278321,9964,99,3,34,2,3.2000000,0.0162030,0.0110040,9.9322210,0.0037630,0.0037470
2048,250179807197643300823026919604737809311815538138278587946934198342287676281816884645497078104439901288272496773561200369934952074286475471026635520003162884215912264057023163974195739910000179947289536979261769075731520132678814721192740177547103497866605109483779649666861177123890128847552505091757686798866880631231696936199667408275233572879073394141831800328096085186717744823320919810345772595094557213271538125534313633177229747168367147384678102640736015110184752966565644335815254114541191643874145237010913071795144977694223701962200421890312017287630204316818449763848701759680935219721082609021211497009,66689188986973311161447416243609523057263531802950137734394163713183850356647558554235241938626519852568373636943121130530833468821100339063194124699576515119895712094055801694545817250000164807465239809854502622009818097425679900261981293864362517677275602403738164050758305345683215657093579330509120014972214660724472619083589412702919397714043403081749649795863019581413911657528859535069886816551795481578449630791690325248174333995216294781147074178097633903814677249711436924340560028855058406999908258138368192285542978221857120752502322650491224998051483509300363436042084138403684719213190856960310727173,239719519948175055876874652441096917300082917950533089551473012403944469986176357867895033705774413032923087705809324163037259587534754816298309009587389625413478119687958572884184103447187009345317999267320857242039400507118632206998587428096697822802887876013542788930909150029777102311981052782581755637114384258278646881954123596500112534612664205303713969447154634961538486915270002124298534597923943299232493867101491316897553092087798063707810331221285905026122972604863747413219653803850266255617807573423710775346760548503570700191442564495625649636467460675881361366954422159950405858017513833522925731377,24028185424534315022480161121535229664161913429255743574955455852229309989497255976436716218867797557815091308082627313732815420975009410434929228223483370021905617935012351596520531949047104975932649931453249258245605127866122372572115199794785330494417736996383650531610130931315083857012791928489068253144611240157496873248686134702152721585954387309271527475718910070844186533393028522633531146353700229583188287004613700682878998746649390905287104137326785465140515561017037238713130793399282399291866948618993608524964507798071970563440451977537799631741470452559293138799647984736053677282411020168120223683,16027489397222389224356725766822876450083892517648773548203529210140354251419,500,22,2,12,3,3.2000000,0.0008220,0.0012720,9.9968760,0.0052810,0.0052670
4096,182564869305408724920434892104829994056653652265295187285872268433658174562421737691763791949057904119629066925132977462018593992165840476303980975269348936901526292526881806802435835802074279788633609383927660120448659643711935832356995213947678392279461477771953957790853885605831747383751859772933026346720629610303165072589993755978835103010015141848213552847545511687828354772994752767190127348443096564487708490467186670362418175319529453137189525303767636847763818461308249204434769761678165751928873970853893023084418811867662731339705536121798484623127426276959200392014445508098797526710126753365432023111242349094643387120455560406426638978490152178771022706158072093839476422729082539251291471784086096246593563622075858892734392053757949923071771601590337558157934636542297275076155292154785039222293391943356991513285552409861643955346899143498554906144973170684300580864395670618974375821568084938757598266408719569235738744512377592601964642714310751976562079566218999691966339725987931407506870221024864491826241515392940623197222843262526897391215366138684314711473321040576826453122750816298214916035042431086646019034263334074153228607237058235029035362701264103381096495647386561739539857155231618341287938554889,182564869305408724920434892104829994056653652265295187285872268433658174562421737691763791949057904119629066925132977462018593992165840476303980975269348936901526292526881806802435835802074279788633609383927660120448659643711935832356995213947678392279461477771953957790853885605831747383751859772933026346720629610303165072589993755978835103010015141848213552847545511687828354772994752767190127348443096564487708490467186670362418175319529453137189525303767636847763818461308249204434769761678165751928873970853893023084418811867662731339705536121798484623127426276959200392014445508098797526710126753365432023111242349094643387120455560406426638978490152178771022706158072093839476422729082539251291471784086096246593563622075858892734392053757949923071771601590337558157934636542297275076155292154785039222293391943356991513285552409861643955346899143498554906144973170684300580864395670618974375821568084938757598266408719569235738744512377592601964642714310751976562079566218999691966339725987931407506870221024864491826241515392940623197222843262526897391215366138684314711473321040576826453122750816298214916035042431086646019034263334074153228607237058235029035362701264103381096495647386561739539857155231618341287924462893,21968567549651365395714300272638447406868414857742340661452994875356724389252107033781717323359563875498035920114726688470635222185847352692375122067685114568871730220060284680157264883518346902817868127180634131401875802420783144880781990506351247092929442657266664952071049235166070827359867806113453204115674968616493345310284169557988132377362898996641069306932345539365502520301420874919582187729669180152660171308875440969568238343491747359080131183661023822374758927683006076581391276892817440223800607065681507313499984439782963562853935239213354422929254885001253371937929636704692511308321980535469749731526514271641696400342225029891553465993071566679809043545752926854220885635810047561402745234943780562452869091258024556997851258616645629488101984636104096828586497421581200620498689678547238041870542307774366428343459441233100007071170447192154100980003186328462811802770470161173563730009378759385790248365710511610554494200097181814347550480971610560475424208446444913804745410473331250253681410026645648677149136595749301842675339601136119637221547506577060723417187274084958926720996664532134747903320766512310337835593252382976185713042830408848000769234415937595125190470545221524880705587912594048357774924395,124370020612587025035894351254332584556846697428582052952322377117150862191218283056702078089049249399373808053810470705869008132733641417999898255448486042240138908647279165826301658148528718783537083003053277886287159801658868855616900587641190940866559645242223462162923435662619455762569585596323558484598670310566995343967753431074337220068913318061138009073052271810808104946974495567013091664877625917231213744010700538718208072513284646983970015252466963629140709500390539138044981876457249738168147060634894968393402921608030930220628907391260061069133719355438931427222927190513801753992641577337357050386398084269818533357160687006575035647054761550401510045373066080603998587231215686664663690345973115171032295429069246848492051767853639054809816630896190181928846745164922699470936065320526074817349075709214471096105991334338514308638682535466552164508493263331068011353973846536828562305067315960768153245253666263396298117870453105819194164046393805683585736656829380311584279214894691627802879544944973238236042096897436555342363023300542766435808572472304712429662144833131023424541597420582366430871222564338586706535202942719523287083828573983892698138445440587751569384110978229204402767885620019940314403671023,109316204731041450542833257343351871233689831461738979685977476915747903336123,4194304,2048,6,342,0,3.2000000,19.8446680,7.0902860,26.9350370,0.0028970,0.0028840
4096,182564869305408724920434892104829994056653652265295187285872268433658174562421737691763791949057904119629066925132977462018593992165840476303980975269348936901526292526881806802435835802074279788633609383927660120448659643711935832356995213947678392279461477771953957790853885605831747383751859772933026346720629610303165072589993755978835103010015141848213552847545511687828354772994752767190127348443096564487708490467186670362418175319529453137189525303767636847763818461308249204434769761678165751928873970853893023084418811867662731339705536121798484623127426276959200392014445508098797526710126753365432023111242349094643387120455560406426638978490152178771022706158072093839476422729082539251291471784086096246593563622075858892734392053757949923071771601590337558157934636542297275076155292154785039222293391943356991513285552409861643955346899143498554906144973170684300580864395670618974375821568084938757598266408719569235738744512377592601964642714310751976562079566218999691966339725987931407506870221024864491826241515392940623197222843262526897391215366138684314711473321040576826453122750816298214916035042431086646019034263334074153228607237058235029035362701264103381096495647386561739539857155231618341287938554889,158945686624146640771457676968171070623511121341567988212846411117075574523350175871997159258832974914926769217621567464846117274965582516813608768874718236675194118963250263107607530431836648409084866306643653021160499107537963296803966552453716936125488348649287606730911507763130849590986383589131345074475172534892019258796745706053605046003785105490808906152988750969642144909963811851442714639208963586361068169424476005626099083880967248034663229150662519512610812493402618948296577938052656021357324095796326859991850434048801162343543095812754616646101935473838919612506226868218808010343991272841028391907746838432338611039256121233428118904734537763938084615133402765799751219274551836401406391094317664248391089334807397447854090602897030094821903254359358795336972109443352904638985617446993046256312256900676960902915485711302878699117979651445237050708498369378948353115439265631411050470954861926127649047746970370154212454154527230463060494384940765385073210383958322197071529865616723162503503861391758179987454390067855410785178158312582956906234652052583262831530877492421919175696546229081520600174025866311459171079845802752760633581659799446013865825913250104178489639592527850715036240818713640388550556838053,21968567549651365395714300272638447406868414857742340661452994875356724389252107033781717323359563875498035920114726688470635222185847352692375122067685114568871730220060284680157264883518346902817868127180634131401875802420783144880781990506351247092929442657266664952071049235166070827359867806113453204115674968616493345310284169557988132377362898996641069306932345539365502520301420874919582187729669180152660171308875440969568238343491747359080131183661023822374758927683006076581391276892817440223800607065681507313499984439782963562853935239213354422929254885001253371937929636704692511308321980535469749731526514271641696400342225029891553465993071566679809043545752926854220885635810047561402745234943780562452869091258024556997851258616645629488101984636104096828586497421581200620498689678547238041870542307774366428343459441233100007071170447192154100980003186328462811802770470161173563730009378759385790248365710511610554494200097181814347550480971610560475424208446444913804745410473331250253681410026645648677149136595749301842675339601136119637221547506577060723417187274084958926720996664532134747903320766512310337835593252382976185713042830408848000769234415937595125190470545221524880705587912594048357774924395,53355910706257909425538023789418592661244439331776475302151354719163441714695299787220377466603376506105334660735110036473645659177991867270493119834877515154813002912229200304395190783682160917809187353890853728936813923281452749353475534669379564587528584513978365441646725660513600144970373889830831112052099304085034715581062191384621104796518656123321009295154464825726379739158728473839868192300624180748178167752786848764672026001485676240708175394578698132631943520664989153582940148185601815515751358404278533749543931471876292069231078810195312058581918431075915332947117522361980625490107253074696412882667993550746846052382543395036497048462256638798800349412905584541228374570969036489195042850542876472343193223441565974539896787318937459926957771870508927441287987914987822829811775247397699447073974189814680696404019187317185917344660737066174629549203448445136791316668586583243112113772742315619327897246079180406434651839927583302657926578404415602725541422030861312710943910383508241596053301022604590782342409304675297720801880014655596638734626198704188917512869465255986810227071412207940406936738830839114503507526720024641415915682131597966505572012464580101388143383459379026430764359720448166303006124691,34301423898358102973970939093779909122187343470652701713768758018869833490339,199729,446,4,112,1,3.2000000,0.9456410,0.3827490,25.7538890,0.0078830,0.0078950
4096,182564869305408724920434892104829994056653652265295187285872268433658174562421737691763791949057904119629066925132977462018593992165840476303980975269348936901526292526881806802435835802074279788633609383927660120448659643711935832356995213947678392279461477771953957790853885605831747383751859772933026346720629610303165072589993755978835103010015141848213552847545511687828354772994752767190127348443096564487708490467186670362418175319529453137189525303767636847763818461308249204434769761678165751928873970853893023084418811867662731339705536121798484623127426276959200392014445508098797526710126753365432023111242349094643387120455560406426638978490152178771022706158072093839476422729082539251291471784086096246593563622075858892734392053757949923071771601590337558157934636542297275076155292154785039222293391943356991513285552409861643955346899143498554906144973170684300580864395670618974375821568084938757598266408719569235738744512377592601964642714310751976562079566218999691966339725987931407506870221024864491826241515392940623197222843262526897391215366138684314711473321040576826453122750816298214916035042431086646019034263334074153228607237058235029035362701264103381096495647386561739539857155231618341287938554889,15711524876347827339541743503663391461243510633200274371164658276210828539441982873816809736119665321409722133763960848129663384513416655700279421803744695866614840457128071976815338096478884899580920240961193288109931429182117283089931228363172304141566938801609711465614827342221255815625749584443216578328984609272189163794790958664764210080606802834380806527202257906341016334948875937923746045383949858603890609113893713815439078687970264330980326074685670584341013043417271547988918290438062107365122744191904472006934518375504764631534210108763886251799602201463743666727528553441209968545509637936352386630223925796912198438448690259426618984869210626088177757817096118848266968372563460507311157015740459201510183341495040879296438655224786929912494509497787092501534315459471835596804255563675352938409337784648237945418944097947449044377880649607122651558574562104260398329672709443819519676169671570056826509873748723902538019545317621079251241031293428602695532026488439164855249024145035745244041474547552599613734040257271344009703574256569647698685261117790305861347529951332407500289820310828431102370169266136560898187696361627483791069321095900529829057340504361979469749462154988794691799206245409347982862033965,21968567549651365395714300272638447406868414857742340661452994875356724389252107033781717323359563875498035920114726688470635222185847352692375122067685114568871730220060284680157264883518346902817868127180634131401875802420783144880781990506351247092929442657266664952071049235166070827359867806113453204115674968616493345310284169557988132377362898996641069306932345539365502520301420874919582187729669180152660171308875440969568238343491747359080131183661023822374758927683006076581391276892817440223800607065681507313499984439782963562853935239213354422929254885001253371937929636704692511308321980535469749731526514271641696400342225029891553465993071566679809043545752926854220885635810047561402745234943780562452869091258024556997851258616645629488101984636104096828586497421581200620498689678547238041870542307774366428343459441233100007071170447192154100980003186328462811802770470161173563730009378759385790248365710511610554494200097181814347550480971610560475424208446444913804745410473331250253681410026645648677149136595749301842675339601136119637221547506577060723417187274084958926720996664532134747903320766512310337835593252382976185713042830408848000769234415937595125190470545221524880705587912594048357774924395,73873075046510865372917355495482171870234482666896110884166664316346550834679328476335322676860888307208629649743949758342251681702961499071582682729317680850558717042982849078507151807275861956249711633470242436304259812975921108220267438150416378238463219566493146337344673528559719988404944608086896295125567504089572099031832289557639998608398114694976472322872930285407440049835619851023604729872725419844144127947093296333650368957661879700419505622298776912198876666342552570978780003906634234440887292973184133930484437224807369926965802853879552687021701172000224606776746749449934474211185681014016938383073686429439692944288541345384999342480912366453770991248156327460227392676018815758653469617216349422727371328230726554917656296328036376221014934771706824464929377983563717078044210901855263862144496912874055609698657946936180123016552545971422792626363874565038286060297348757740267788461667045617355180528651913506495300580370337597585966528240268781587459460764126476151714320946659596731341243923428695172570852054290448252001802454149439096772739463776316422147018816190899662671901329588147654965104994801344368284093993049525985860859218004831214719647910403481405582422330261185588185372015263715794872620971,1852637944676341543004666905652796248026457050685022337173981942916856218957,9964,99,3,34,2,3.2000000,0.0471830,0.0287130,25.6499390,0.0145030,0.0144850
4096,182564869305408724920434892104829994056653652265295187285872268433658174562421737691763791949057904119629066925132977462018593992165840476303980975269348936901526292526881806802435835802074279788633609383927660120448659643711935832356995213947678392279461477771953957790853885605831747383751859772933026346720629610303165072589993755978835103010015141848213552847545511687828354772994752767190127348443096564487708490467186670362418175319529453137189525303767636847763818461308249204434769761678165751928873970853893023084418811867662731339705536121798484623127426276959200392014445508098797526710126753365432023111242349094643387120455560406426638978490152178771022706158072093839476422729082539251291471784086096246593563622075858892734392053757949923071771601590337558157934636542297275076155292154785039222293391943356991513285552409861643955346899143498554906144973170684300580864395670618974375821568084938757598266408719569235738744512377592601964642714310751976562079566218999691966339725987931407506870221024864491826241515392940623197222843262526897391215366138684314711473321040576826453122750816298214916035042431086646019034263334074153228607237058235029035362701264103381096495647386561739539857155231618341287938554889,146374021575228068575180399786276127450767230768450282241463986788585167989350081312352601792190168439935017283483993813642151576826481779201059317845290134832876246635640108389634969858395916028370801806584386316122721054887977940353160934398372722065442000954303814935715427517887482905394250815562960613316167117172846349919779508145992609118689130213280563753949177293520554006256047203296407343387991405060294182040845241029480948815505072788984639242257071517101713873865185740562588367862343881401649146770804527103976394153209169539293456033746244323691637731248406365752613719010711623564782326353715319159953776825370220633089590758975706149699989445262752542569870460985604342063556618610678639226778011391148734707932837632851906244518635841188126003953544713518074250747697025848565660943634494173691877313078540682243672374650245665117360278161418474271943513587208590756425015486624319249023016120027799752157726799610072393776733101841697795213178695861021687515222782033465578962541624324455194340383863509920976323333216249247836099745627319719414675595182093203325241042159868518872504942345464470278519998866853567292846839488720015111624912031242450009887835809261039420276614444763433628703418494554038334586583,21968567549651365395714300272638447406868414857742340661452994875356724389252107033781717323359563875498035920114726688470635222185847352692375122067685114568871730220060284680157264883518346902817868127180634131401875802420783144880781990506351247092929442657266664952071049235166070827359867806113453204115674968616493345310284169557988132377362898996641069306932345539365502520301420874919582187729669180152660171308875440969568238343491747359080131183661023822374758927683006076581391276892817440223800607065681507313499984439782963562853935239213354422929254885001253371937929636704692511308321980535469749731526514271641696400342225029891553465993071566679809043545752926854220885635810047561402745234943780562452869091258024556997851258616645629488101984636104096828586497421581200620498689678547238041870542307774366428343459441233100007071170447192154100980003186328462811802770470161173563730009378759385790248365710511610554494200097181814347550480971610560475424208446444913804745410473331250253681410026645648677149136595749301842675339601136119637221547506577060723417187274084958926720996664532134747903320766512310337835593252382976185713042830408848000769234415937595125190470545221524880705587912594048357774924395,70427843144065787023412434663561138969352539341465220793629574688395359449563244136787916036188614263291329070790744690099891725921866451047519597871351102346254676716088925309438538474584807934177838496182427560354037011617004608202272182104397790886866174301692754164018900509858188406881459571407297622118850102875431412383863339796853518459085778721546995302411878173598529493856750261736920229004391234322828231364715503485997692310895120159506024844903100756050308141683441101110830182588422126219499421705690701105790745177007973202735812204241532205297041257345781201156046463942275060086867935880078886652684043175732966961135461941615785939984760990315094256404504037700857598156151498105571019080543516326036655693145540877560235990308171431984043526058208209420455658563969695000437406450611205478337317501011509784752484219996165438111045587899544980621784806758394799028001017693989016145784427370070927692557897161669671352454888247338643397380152188672701270864789564738924949811511247835216430144961291479814095628269745221007657332722636506349214943370531288997734120915549165486123554765139099981043910289823195533052452907769116676187311212118944564017965527505109214219906682253018270678681197822608087780318505,98865960534474652853049083259961295106313010431050740032210110377744726736089,500,22,2,12,3,3.2000000,0.0023740,0.0024430,25.6499520,0.0116930,0.0116670
